timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1589932826.283429,2,10.0.0.15505110.0.0.2580561,10.0.0.15,5051,10.0.0.2,58056,1,0,0,43,812000000,20,100,0,43,4214,1.0,5.2955665024630544e-08,98.0,5.1896551724137934e-06,0
1589932826.283429,2,10.0.0.2505110.0.0.15580561,10.0.0.2,5051,10.0.0.15,58056,1,0,8,43,830000000,20,100,0,43,4214,1.0,5.180722891566265e-08,98.0,5.07710843373494e-06,0
1589932826.283429,2,10.0.0.3505110.0.0.5580561,10.0.0.3,5051,10.0.0.5,58056,1,0,0,3,245000000,20,100,0,2,196,0.6666666666666666,8.163265306122449e-09,65.33333333333333,8e-07,0
1589932826.283429,2,10.0.0.3505110.0.0.5580561,10.0.0.3,5051,10.0.0.5,58056,1,0,8,84,439000000,20,100,0,84,8232,1.0,1.9134396355353076e-07,98.0,1.8751708428246015e-05,0
1589932826.283429,2,10.0.0.53497010.0.0.150506,10.0.0.5,34970,10.0.0.1,5050,6,0,8,23,601000000,20,100,0,604396,34390399160,26278.08695652174,0.0010056505823627289,1495234746.0869565,57.22196199667221,0
1589932826.283429,2,10.0.0.54938010.0.0.1806,10.0.0.5,49380,10.0.0.1,80,6,0,8,3,475000000,20,100,0,4,380,1.3333333333333333,8.421052631578947e-09,126.66666666666667,8e-07,0
1589932826.283429,2,10.0.0.54938210.0.0.1806,10.0.0.5,49382,10.0.0.1,80,6,0,8,3,455000000,20,100,0,1253,84252,417.6666666666667,2.753846153846154e-06,28084.0,0.00018516923076923077,0
1589932826.283429,2,10.0.0.53497610.0.0.150506,10.0.0.5,34976,10.0.0.1,5050,6,0,8,3,250000000,20,100,0,162814,9295599220,54271.333333333336,0.000651256,3098533073.3333335,37.18239688,0
1589932826.283429,2,10.0.0.55805610.0.0.1505117,10.0.0.5,58056,10.0.0.1,5051,17,0,8,13,541000000,20,100,0,893,1350216,68.6923076923077,1.6506469500924214e-06,103862.76923076923,0.0024957781885397413,0
1589932826.283429,2,10.0.0.55805610.0.0.350511,10.0.0.5,58056,10.0.0.3,5051,1,0,0,84,433000000,20,100,0,84,8232,1.0,1.9399538106235567e-07,98.0,1.9011547344110856e-05,0
1589932826.283429,2,10.0.0.55805610.0.0.350511,10.0.0.5,58056,10.0.0.3,5051,1,0,8,3,250000000,20,100,0,2,196,0.6666666666666666,8e-09,65.33333333333333,7.84e-07,0
1589932826.283429,2,10.0.0.55805610.0.0.850511,10.0.0.5,58056,10.0.0.8,5051,1,0,8,23,606000000,20,100,0,23,2254,1.0,3.7953795379537955e-08,98.0,3.7194719471947194e-06,0
1589932826.283429,2,10.0.0.85805610.0.0.550511,10.0.0.8,58056,10.0.0.5,5051,1,0,0,23,595000000,20,100,0,23,2254,1.0,3.8655462184873946e-08,98.0,3.788235294117647e-06,0
1589932826.283884,4,10.0.0.10010.0.0.1401,10.0.0.10,0,10.0.0.14,0,1,0,8,64,239000000,20,100,0,63,6174,0.984375,2.6359832635983264e-07,96.46875,2.5832635983263597e-05,0
1589932826.283884,4,10.0.0.14010.0.0.1001,10.0.0.14,0,10.0.0.10,0,1,0,0,64,234000000,20,100,0,63,6174,0.984375,2.692307692307692e-07,96.46875,2.6384615384615384e-05,0
1589932826.283884,4,10.0.0.15010.0.0.201,10.0.0.15,0,10.0.0.2,0,1,0,0,43,815000000,20,100,0,43,4214,1.0,5.276073619631902e-08,98.0,5.170552147239264e-06,0
1589932826.283884,4,10.0.0.2010.0.0.1501,10.0.0.2,0,10.0.0.15,0,1,0,8,43,824000000,20,100,0,43,4214,1.0,5.218446601941748e-08,98.0,5.114077669902913e-06,0
1589932836.292841,4,10.0.0.10010.0.0.1401,10.0.0.10,0,10.0.0.14,0,1,0,8,74,245000000,20,100,0,73,7154,0.9864864864864865,2.979591836734694e-07,96.67567567567568,2.92e-05,0
1589932836.292841,4,10.0.0.14010.0.0.1001,10.0.0.14,0,10.0.0.10,0,1,0,0,74,240000000,20,100,0,73,7154,0.9864864864864865,3.041666666666667e-07,96.67567567567568,2.9808333333333334e-05,0
1589932836.292841,4,10.0.0.15010.0.0.201,10.0.0.15,0,10.0.0.2,0,1,0,0,53,821000000,20,100,0,53,5194,1.0,6.455542021924483e-08,98.0,6.326431181485992e-06,0
1589932836.292841,4,10.0.0.2010.0.0.1501,10.0.0.2,0,10.0.0.15,0,1,0,8,53,830000000,20,100,0,53,5194,1.0,6.385542168674699e-08,98.0,6.2578313253012046e-06,0
1589932836.293352,2,10.0.0.18010.0.0.5493826,10.0.0.1,80,10.0.0.5,49382,6,-1,-1,13,452000000,20,100,0,3593,61979789,276.38461538461536,7.949115044247787e-06,4767676.076923077,0.13712342699115043,0
1589932836.293352,2,10.0.0.1505010.0.0.5349766,10.0.0.1,5050,10.0.0.5,34976,6,-1,-1,13,250000000,20,100,0,134619,8884854,10355.307692307691,0.000538476,683450.3076923077,0.035539416,0
1589932836.293352,2,10.0.0.18010.0.0.5493806,10.0.0.1,80,10.0.0.5,49380,6,-1,-1,13,471000000,20,100,0,8,1168,0.6153846153846154,1.6985138004246286e-08,89.84615384615384,2.4798301486199574e-06,0
1589932836.293352,2,10.0.0.1505110.0.0.55805617,10.0.0.1,5051,10.0.0.5,58056,17,-1,-1,13,504000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589932836.293352,2,10.0.0.15505110.0.0.2580561,10.0.0.15,5051,10.0.0.2,58056,1,0,0,53,818000000,20,100,0,53,5194,1.0,6.47921760391198e-08,98.0,6.349633251833741e-06,0
1589932836.293352,2,10.0.0.2505110.0.0.15580561,10.0.0.2,5051,10.0.0.15,58056,1,0,8,53,836000000,20,100,0,53,5194,1.0,6.339712918660287e-08,98.0,6.212918660287081e-06,0
1589932836.293352,2,10.0.0.3505110.0.0.5580561,10.0.0.3,5051,10.0.0.5,58056,1,0,0,13,251000000,20,100,0,12,1176,0.9230769230769231,4.780876494023904e-08,90.46153846153847,4.685258964143426e-06,0
1589932836.293352,2,10.0.0.3505110.0.0.5580561,10.0.0.3,5051,10.0.0.5,58056,1,0,8,94,445000000,20,100,0,94,9212,1.0,2.1123595505617977e-07,98.0,2.070112359550562e-05,0
1589932836.293352,2,10.0.0.54938010.0.0.1806,10.0.0.5,49380,10.0.0.1,80,6,0,8,13,481000000,20,100,0,4,380,0.3076923076923077,8.316008316008316e-09,29.23076923076923,7.9002079002079e-07,0
1589932836.293352,2,10.0.0.54938210.0.0.1806,10.0.0.5,49382,10.0.0.1,80,6,0,8,13,461000000,20,100,0,1253,84252,96.38461538461539,2.718004338394794e-06,6480.923076923077,0.0001827592190889371,0
1589932836.293352,2,10.0.0.53497610.0.0.150506,10.0.0.5,34976,10.0.0.1,5050,6,0,8,13,256000000,20,100,0,588259,33584213150,45250.692307692305,0.00229788671875,2583401011.5384617,131.1883326171875,0
1589932836.293352,2,10.0.0.55805610.0.0.1505117,10.0.0.5,58056,10.0.0.1,5051,17,0,8,23,547000000,20,100,0,893,1350216,38.82608695652174,1.6325411334552102e-06,58705.04347826087,0.002468402193784278,0
1589932836.293352,2,10.0.0.54013110.0.0.1505117,10.0.0.5,40131,10.0.0.1,5051,17,0,8,3,206000000,20,100,0,260,393120,86.66666666666667,1.262135922330097e-06,131040.0,0.0019083495145631067,0
1589932836.293352,2,10.0.0.54013110.0.0.350511,10.0.0.5,40131,10.0.0.3,5051,1,0,0,94,439000000,20,100,0,94,9212,1.0,2.14123006833713e-07,98.0,2.098405466970387e-05,0
1589932836.293352,2,10.0.0.54013110.0.0.350511,10.0.0.5,40131,10.0.0.3,5051,1,0,8,13,256000000,20,100,0,12,1176,0.9230769230769231,4.6875e-08,90.46153846153847,4.59375e-06,0
1589932836.293352,2,10.0.0.54013110.0.0.850511,10.0.0.5,40131,10.0.0.8,5051,1,0,8,33,612000000,20,100,0,33,3234,1.0,5.392156862745098e-08,98.0,5.284313725490196e-06,0
1589932836.293352,2,10.0.0.84013110.0.0.550511,10.0.0.8,40131,10.0.0.5,5051,1,0,0,33,601000000,20,100,0,33,3234,1.0,5.490848585690516e-08,98.0,5.381031613976705e-06,0
1589932836.294212,3,10.0.0.15010.0.0.201,10.0.0.15,0,10.0.0.2,0,1,0,0,53,817000000,20,100,0,53,5194,1.0,6.487148102815177e-08,98.0,6.357405140758874e-06,0
1589932836.294212,3,10.0.0.2010.0.0.1501,10.0.0.2,0,10.0.0.15,0,1,0,8,53,832000000,20,100,0,53,5194,1.0,6.370192307692308e-08,98.0,6.2427884615384615e-06,0
1589932836.294212,3,10.0.0.5010.0.0.801,10.0.0.5,0,10.0.0.8,0,1,0,8,33,605000000,20,100,0,33,3234,1.0,5.4545454545454545e-08,98.0,5.3454545454545455e-06,0
1589932836.294212,3,10.0.0.8010.0.0.501,10.0.0.8,0,10.0.0.5,0,1,0,0,33,601000000,20,100,0,33,3234,1.0,5.490848585690516e-08,98.0,5.381031613976705e-06,0
1589932836.294494,5,10.0.0.10010.0.0.1401,10.0.0.10,0,10.0.0.14,0,1,0,8,74,241000000,20,100,0,73,7154,0.9864864864864865,3.029045643153527e-07,96.67567567567568,2.9684647302904564e-05,0
1589932836.294494,5,10.0.0.14010.0.0.1001,10.0.0.14,0,10.0.0.10,0,1,0,0,74,238000000,20,100,0,73,7154,0.9864864864864865,3.0672268907563024e-07,96.67567567567568,3.0058823529411764e-05,0
1589932836.294494,5,10.0.0.15010.0.0.201,10.0.0.15,0,10.0.0.2,0,1,0,0,53,820000000,20,100,0,53,5194,1.0,6.463414634146342e-08,98.0,6.334146341463415e-06,0
1589932836.294494,5,10.0.0.2010.0.0.1501,10.0.0.2,0,10.0.0.15,0,1,0,8,53,823000000,20,100,0,53,5194,1.0,6.43985419198056e-08,98.0,6.311057108140947e-06,0
1589932836.29771,1,10.0.0.18010.0.0.5493826,10.0.0.1,80,10.0.0.5,49382,6,-1,-1,13,455000000,20,100,0,2593,60468668,199.46153846153845,5.698901098901099e-06,4651436.0,0.13289817142857144,0
1589932836.29771,1,10.0.0.1505010.0.0.5349766,10.0.0.1,5050,10.0.0.5,34976,6,-1,-1,13,252000000,20,100,0,134619,8884854,10355.307692307691,0.000534202380952381,683450.3076923077,0.035257357142857146,0
1589932836.29771,1,10.0.0.18010.0.0.5493806,10.0.0.1,80,10.0.0.5,49380,6,-1,-1,13,475000000,20,100,0,4,584,0.3076923076923077,8.421052631578947e-09,44.92307692307692,1.2294736842105263e-06,0
1589932836.29771,1,10.0.0.1505110.0.0.55805617,10.0.0.1,5051,10.0.0.5,58056,17,-1,-1,13,513000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589932836.29771,1,10.0.0.15505110.0.0.2580561,10.0.0.15,5051,10.0.0.2,58056,1,0,0,53,816000000,20,100,0,53,5194,1.0,6.495098039215686e-08,98.0,6.365196078431373e-06,0
1589932836.29771,1,10.0.0.2505110.0.0.15580561,10.0.0.2,5051,10.0.0.15,58056,1,0,8,53,838000000,20,100,0,53,5194,1.0,6.324582338902148e-08,98.0,6.198090692124105e-06,0
1589932836.29771,1,10.0.0.3505110.0.0.5580561,10.0.0.3,5051,10.0.0.5,58056,1,0,0,13,252000000,20,100,0,12,1176,0.9230769230769231,4.761904761904762e-08,90.46153846153847,4.666666666666666e-06,0
1589932836.29771,1,10.0.0.3505110.0.0.5580561,10.0.0.3,5051,10.0.0.5,58056,1,0,8,94,506000000,20,100,0,94,9212,1.0,1.8577075098814228e-07,98.0,1.8205533596837945e-05,0
1589932836.29771,1,10.0.0.54938010.0.0.1806,10.0.0.5,49380,10.0.0.1,80,6,0,8,13,478000000,20,100,0,4,380,0.3076923076923077,8.368200836820084e-09,29.23076923076923,7.949790794979079e-07,0
1589932836.29771,1,10.0.0.54938210.0.0.1806,10.0.0.5,49382,10.0.0.1,80,6,0,8,13,458000000,20,100,0,1253,84252,96.38461538461539,2.7358078602620087e-06,6480.923076923077,0.00018395633187772925,0
1589932836.29771,1,10.0.0.53497610.0.0.150506,10.0.0.5,34976,10.0.0.1,5050,6,0,8,13,254000000,20,100,0,588259,33584213150,45250.692307692305,0.00231598031496063,2583401011.5384617,132.22131161417323,0
1589932836.29771,1,10.0.0.55805610.0.0.1505117,10.0.0.5,58056,10.0.0.1,5051,17,0,8,23,545000000,20,100,0,893,1350216,38.82608695652174,1.638532110091743e-06,58705.04347826087,0.0024774605504587154,0
1589932836.29771,1,10.0.0.54013110.0.0.1505117,10.0.0.5,40131,10.0.0.1,5051,17,0,8,3,204000000,20,100,0,260,393120,86.66666666666667,1.2745098039215686e-06,131040.0,0.0019270588235294117,0
1589932836.29771,1,10.0.0.54013110.0.0.350511,10.0.0.5,40131,10.0.0.3,5051,1,0,0,94,437000000,20,100,0,94,9212,1.0,2.1510297482837528e-07,98.0,2.108009153318078e-05,0
1589932836.29771,1,10.0.0.54013110.0.0.350511,10.0.0.5,40131,10.0.0.3,5051,1,0,8,13,254000000,20,100,0,12,1176,0.9230769230769231,4.7244094488188974e-08,90.46153846153847,4.62992125984252e-06,0
1589932846.277943,5,10.0.0.1505010.0.0.17380446,10.0.0.1,5050,10.0.0.17,38044,6,-1,-1,2,835000000,20,100,0,31148,2056340,15574.0,3.7302994011976045e-05,1028170.0,0.002462682634730539,0
1589932846.277943,5,10.0.0.10505010.0.0.14380441,10.0.0.10,5050,10.0.0.14,38044,1,0,8,84,242000000,20,100,0,83,8134,0.9880952380952381,3.429752066115703e-07,96.83333333333333,3.361157024793388e-05,0
1589932846.277943,5,10.0.0.14505010.0.0.10380441,10.0.0.14,5050,10.0.0.10,38044,1,0,0,84,239000000,20,100,0,83,8134,0.9880952380952381,3.4728033472803346e-07,96.83333333333333,3.403347280334728e-05,0
1589932846.277943,5,10.0.0.15505010.0.0.2380441,10.0.0.15,5050,10.0.0.2,38044,1,0,0,63,821000000,20,100,0,63,6174,1.0,7.673568818514007e-08,98.0,7.520097442143727e-06,0
1589932846.277943,5,10.0.0.173804410.0.0.150506,10.0.0.17,38044,10.0.0.1,5050,6,0,0,2,850000000,20,100,0,134018,7602230396,67009.0,0.00015766823529411765,3801115198.0,8.943800465882353,0
1589932846.277943,5,10.0.0.173804410.0.0.850501,10.0.0.17,38044,10.0.0.8,5050,1,0,8,2,870000000,20,100,0,2,196,1.0,2.2988505747126436e-09,98.0,2.2528735632183908e-07,0
1589932846.277943,5,10.0.0.23804410.0.0.1550501,10.0.0.2,38044,10.0.0.15,5050,1,0,8,63,824000000,20,100,0,63,6174,1.0,7.645631067961165e-08,98.0,7.492718446601942e-06,0
1589932846.277943,5,10.0.0.83804410.0.0.1750501,10.0.0.8,38044,10.0.0.17,5050,1,0,0,2,855000000,20,100,0,2,196,1.0,2.3391812865497076e-09,98.0,2.2923976608187135e-07,0
1589932846.284375,2,10.0.0.1505010.0.0.17380446,10.0.0.1,5050,10.0.0.17,38044,6,-1,-1,2,840000000,20,100,0,31148,2056340,15574.0,3.708095238095238e-05,1028170.0,0.0024480238095238097,0
1589932846.284375,2,10.0.0.18010.0.0.5493886,10.0.0.1,80,10.0.0.5,49388,6,-1,-1,3,88000000,20,100,0,2950,60500918,983.3333333333334,3.352272727272727e-05,20166972.666666668,0.6875104318181818,0
1589932846.284375,2,10.0.0.18010.0.0.5493866,10.0.0.1,80,10.0.0.5,49386,6,-1,-1,3,116000000,20,100,0,8,1168,2.6666666666666665,6.896551724137931e-08,389.3333333333333,1.006896551724138e-05,0
1589932846.284375,2,10.0.0.1505010.0.0.5349766,10.0.0.1,5050,10.0.0.5,34976,6,-1,-1,23,248000000,20,100,0,134619,8884854,5853.0,0.0005428185483870967,386298.0,0.035826024193548384,0
1589932846.284375,2,10.0.0.1505110.0.0.54013117,10.0.0.1,5051,10.0.0.5,40131,17,-1,-1,3,157000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589932846.284375,2,10.0.0.15505110.0.0.2401311,10.0.0.15,5051,10.0.0.2,40131,1,0,0,63,816000000,20,100,0,63,6174,1.0,7.720588235294118e-08,98.0,7.566176470588236e-06,0
1589932846.284375,2,10.0.0.173804410.0.0.150506,10.0.0.17,38044,10.0.0.1,5050,6,0,0,2,844000000,20,100,0,134033,7602231386,67016.5,0.0001588068720379147,3801115693.0,9.007383158767773,0
1589932846.284375,2,10.0.0.23804410.0.0.1550501,10.0.0.2,38044,10.0.0.15,5050,1,0,8,63,834000000,20,100,0,63,6174,1.0,7.553956834532375e-08,98.0,7.402877697841727e-06,0
1589932846.284375,2,10.0.0.33804410.0.0.550501,10.0.0.3,38044,10.0.0.5,5050,1,0,0,23,249000000,20,100,0,22,2156,0.9565217391304348,8.835341365461847e-08,93.73913043478261,8.65863453815261e-06,0
1589932846.284375,2,10.0.0.54938610.0.0.1806,10.0.0.5,49386,10.0.0.1,80,6,0,0,3,129000000,20,100,0,4,380,1.3333333333333333,3.10077519379845e-08,126.66666666666667,2.945736434108527e-06,0
1589932846.284375,2,10.0.0.54938810.0.0.1806,10.0.0.5,49388,10.0.0.1,80,6,0,0,3,102000000,20,100,0,1440,97242,480.0,1.411764705882353e-05,32414.0,0.0009533529411764706,0
1589932846.284375,2,10.0.0.53497610.0.0.150506,10.0.0.5,34976,10.0.0.1,5050,6,0,0,23,254000000,20,100,0,588259,33584213150,25576.478260869564,0.00231598031496063,1460183180.4347825,132.22131161417323,0
1589932846.284375,2,10.0.0.54013110.0.0.1505117,10.0.0.5,40131,10.0.0.1,5051,17,0,0,13,204000000,20,100,0,893,1350216,68.6923076923077,4.377450980392157e-06,103862.76923076923,0.0066187058823529415,0
1589932846.284375,2,10.0.0.54013110.0.0.350511,10.0.0.5,40131,10.0.0.3,5051,1,0,8,23,254000000,20,100,0,22,2156,0.9565217391304348,8.661417322834645e-08,93.73913043478261,8.488188976377953e-06,0
1589932846.284375,2,10.0.0.54013110.0.0.850511,10.0.0.5,40131,10.0.0.8,5051,1,0,8,43,610000000,20,100,0,43,4214,1.0,7.049180327868852e-08,98.0,6.908196721311476e-06,0
1589932846.284375,2,10.0.0.84013110.0.0.550511,10.0.0.8,40131,10.0.0.5,5051,1,0,0,43,599000000,20,100,0,43,4214,1.0,7.178631051752922e-08,98.0,7.035058430717863e-06,0
1589932846.285193,1,10.0.0.1505010.0.0.17380446,10.0.0.1,5050,10.0.0.17,38044,6,-1,-1,2,842000000,20,100,0,31148,2056340,15574.0,3.699287410926366e-05,1028170.0,0.002442209026128266,0
1589932846.285193,1,10.0.0.18010.0.0.5493886,10.0.0.1,80,10.0.0.5,49388,6,-1,-1,3,94000000,20,100,0,2950,60500918,983.3333333333334,3.1382978723404254e-05,20166972.666666668,0.6436267872340425,0
1589932846.285193,1,10.0.0.18010.0.0.5493866,10.0.0.1,80,10.0.0.5,49386,6,-1,-1,3,121000000,20,100,0,4,584,1.3333333333333333,3.305785123966942e-08,194.66666666666666,4.826446280991735e-06,0
1589932846.285193,1,10.0.0.1505010.0.0.5349766,10.0.0.1,5050,10.0.0.5,34976,6,-1,-1,23,251000000,20,100,0,134619,8884854,5853.0,0.0005363306772908367,386298.0,0.03539782470119522,0
1589932846.285193,1,10.0.0.1505110.0.0.54013117,10.0.0.1,5051,10.0.0.5,40131,17,-1,-1,3,170000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589932846.285193,1,10.0.0.15505110.0.0.2401311,10.0.0.15,5051,10.0.0.2,40131,1,0,0,63,815000000,20,100,0,63,6174,1.0,7.730061349693251e-08,98.0,7.575460122699386e-06,0
1589932846.285193,1,10.0.0.173804410.0.0.150506,10.0.0.17,38044,10.0.0.1,5050,6,0,0,2,843000000,20,100,0,134033,7602231386,67016.5,0.00015899525504151839,3801115693.0,9.018068073546857,0
1589932846.285193,1,10.0.0.23804410.0.0.1550501,10.0.0.2,38044,10.0.0.15,5050,1,0,8,63,837000000,20,100,0,63,6174,1.0,7.526881720430107e-08,98.0,7.376344086021505e-06,0
1589932846.285193,1,10.0.0.33804410.0.0.550501,10.0.0.3,38044,10.0.0.5,5050,1,0,0,23,251000000,20,100,0,22,2156,0.9565217391304348,8.764940239043824e-08,93.73913043478261,8.589641434262949e-06,0
1589932846.285193,1,10.0.0.54938610.0.0.1806,10.0.0.5,49386,10.0.0.1,80,6,0,0,3,126000000,20,100,0,4,380,1.3333333333333333,3.1746031746031744e-08,126.66666666666667,3.015873015873016e-06,0
1589932846.285193,1,10.0.0.54938810.0.0.1806,10.0.0.5,49388,10.0.0.1,80,6,0,0,3,98000000,20,100,0,1440,97242,480.0,1.4693877551020408e-05,32414.0,0.000992265306122449,0
1589932846.285193,1,10.0.0.53497610.0.0.150506,10.0.0.5,34976,10.0.0.1,5050,6,0,0,23,253000000,20,100,0,588259,33584213150,25576.478260869564,0.0023251343873517787,1460183180.4347825,132.74392549407114,0
1589932846.285193,1,10.0.0.54013110.0.0.1505117,10.0.0.5,40131,10.0.0.1,5051,17,0,0,13,203000000,20,100,0,893,1350216,68.6923076923077,4.399014778325123e-06,103862.76923076923,0.006651310344827586,0
1589932846.285193,1,10.0.0.54013110.0.0.350511,10.0.0.5,40131,10.0.0.3,5051,1,0,8,23,253000000,20,100,0,22,2156,0.9565217391304348,8.695652173913044e-08,93.73913043478261,8.521739130434783e-06,0
1589932846.285793,6,10.0.0.1505010.0.0.17380446,10.0.0.1,5050,10.0.0.17,38044,6,-1,-1,2,834000000,20,100,0,31499,2079506,15749.5,3.7768585131894484e-05,1039753.0,0.0024934124700239806,0
1589932846.285793,6,10.0.0.173804410.0.0.150506,10.0.0.17,38044,10.0.0.1,5050,6,-1,-1,2,853000000,20,100,0,134018,7602230396,67009.0,0.0001571137162954279,3801115198.0,8.912345130128957,0
1589932846.285793,6,10.0.0.173804410.0.0.850501,10.0.0.17,38044,10.0.0.8,5050,1,0,8,2,873000000,20,100,0,2,196,1.0,2.290950744558992e-09,98.0,2.245131729667812e-07,0
1589932846.285793,6,10.0.0.83804410.0.0.1750501,10.0.0.8,38044,10.0.0.17,5050,1,0,0,2,852000000,20,100,0,2,196,1.0,2.3474178403755868e-09,98.0,2.300469483568075e-07,0
1589932846.286073,4,10.0.0.1505010.0.0.17380446,10.0.0.1,5050,10.0.0.17,38044,6,-1,-1,2,836000000,20,100,0,31148,2056340,15574.0,3.725837320574163e-05,1028170.0,0.0024597368421052633,0
1589932846.286073,4,10.0.0.10505010.0.0.14380441,10.0.0.10,5050,10.0.0.14,38044,1,0,8,84,243000000,20,100,0,83,8134,0.9880952380952381,3.415637860082305e-07,96.83333333333333,3.3473251028806584e-05,0
1589932846.286073,4,10.0.0.14505010.0.0.10380441,10.0.0.14,5050,10.0.0.10,38044,1,0,0,84,238000000,20,100,0,83,8134,0.9880952380952381,3.4873949579831935e-07,96.83333333333333,3.4176470588235297e-05,0
1589932846.286073,4,10.0.0.15505010.0.0.2380441,10.0.0.15,5050,10.0.0.2,38044,1,0,0,63,819000000,20,100,0,63,6174,1.0,7.692307692307692e-08,98.0,7.538461538461539e-06,0
1589932846.286073,4,10.0.0.173804410.0.0.150506,10.0.0.17,38044,10.0.0.1,5050,6,0,0,2,848000000,20,100,0,134033,7602231386,67016.5,0.00015805778301886792,3801115693.0,8.964895502358491,0
1589932846.286073,4,10.0.0.173804410.0.0.850501,10.0.0.17,38044,10.0.0.8,5050,1,0,8,2,867000000,20,100,0,2,196,1.0,2.306805074971165e-09,98.0,2.2606689734717417e-07,0
1589932846.286073,4,10.0.0.23804410.0.0.1550501,10.0.0.2,38044,10.0.0.15,5050,1,0,8,63,828000000,20,100,0,63,6174,1.0,7.608695652173913e-08,98.0,7.4565217391304345e-06,0
1589932846.286073,4,10.0.0.83804410.0.0.1750501,10.0.0.8,38044,10.0.0.17,5050,1,0,0,2,858000000,20,100,0,2,196,1.0,2.331002331002331e-09,98.0,2.2843822843822843e-07,0
1589932846.286434,3,10.0.0.1505010.0.0.17380446,10.0.0.1,5050,10.0.0.17,38044,6,-1,-1,2,838000000,20,100,0,31148,2056340,15574.0,3.716945107398568e-05,1028170.0,0.0024538663484486873,0
1589932846.286434,3,10.0.0.15505010.0.0.2380441,10.0.0.15,5050,10.0.0.2,38044,1,0,0,63,818000000,20,100,0,63,6174,1.0,7.701711491442543e-08,98.0,7.547677261613692e-06,0
1589932846.286434,3,10.0.0.173804410.0.0.150506,10.0.0.17,38044,10.0.0.1,5050,6,0,0,2,845000000,20,100,0,134033,7602231386,67016.5,0.0001586189349112426,3801115693.0,8.996723533727812,0
1589932846.286434,3,10.0.0.173804410.0.0.850501,10.0.0.17,38044,10.0.0.8,5050,1,0,8,2,864000000,20,100,0,2,196,1.0,2.3148148148148148e-09,98.0,2.2685185185185186e-07,0
1589932846.286434,3,10.0.0.23804410.0.0.1550501,10.0.0.2,38044,10.0.0.15,5050,1,0,8,63,833000000,20,100,0,63,6174,1.0,7.563025210084034e-08,98.0,7.411764705882353e-06,0
1589932846.286434,3,10.0.0.53804410.0.0.850501,10.0.0.5,38044,10.0.0.8,5050,1,0,8,43,606000000,20,100,0,43,4214,1.0,7.095709570957095e-08,98.0,6.953795379537954e-06,0
1589932846.286434,3,10.0.0.83804410.0.0.1750501,10.0.0.8,38044,10.0.0.17,5050,1,0,0,2,861000000,20,100,0,2,196,1.0,2.3228803716608595e-09,98.0,2.2764227642276422e-07,0
1589932846.286434,3,10.0.0.83804410.0.0.550501,10.0.0.8,38044,10.0.0.5,5050,1,0,0,43,602000000,20,100,0,43,4214,1.0,7.142857142857142e-08,98.0,7e-06,0
1589932856.297827,5,10.0.0.1505010.0.0.17380446,10.0.0.1,5050,10.0.0.17,38044,6,-1,-1,12,841000000,20,100,0,114790,7576712,9565.833333333334,0.0001364922711058264,631392.6666666666,0.00900917003567182,0
1589932856.297827,5,10.0.0.10505010.0.0.14380441,10.0.0.10,5050,10.0.0.14,38044,1,0,8,94,248000000,20,100,0,94,9212,1.0,3.7903225806451613e-07,98.0,3.714516129032258e-05,0
1589932856.297827,5,10.0.0.14505010.0.0.10380441,10.0.0.14,5050,10.0.0.10,38044,1,0,0,94,245000000,20,100,0,94,9212,1.0,3.836734693877551e-07,98.0,3.76e-05,0
1589932856.297827,5,10.0.0.15505010.0.0.2380441,10.0.0.15,5050,10.0.0.2,38044,1,0,0,73,827000000,20,100,0,73,7154,1.0,8.827085852478839e-08,98.0,8.650544135429262e-06,0
1589932856.297827,5,10.0.0.173804410.0.0.150506,10.0.0.17,38044,10.0.0.1,5050,6,0,0,12,856000000,20,100,0,498978,28434024124,41581.5,0.0005829182242990654,2369502010.3333335,33.21731790186916,0
1589932856.297827,5,10.0.0.173578310.0.0.1505117,10.0.0.17,35783,10.0.0.1,5051,17,0,0,2,810000000,20,100,0,231,349272,115.5,2.851851851851852e-07,174636.0,0.0004312,0
1589932856.297827,5,10.0.0.173578310.0.0.850511,10.0.0.17,35783,10.0.0.8,5051,1,0,8,12,876000000,20,100,0,12,1176,1.0,1.3698630136986301e-08,98.0,1.3424657534246575e-06,0
1589932856.297827,5,10.0.0.23578310.0.0.1550511,10.0.0.2,35783,10.0.0.15,5051,1,0,8,73,830000000,20,100,0,73,7154,1.0,8.795180722891566e-08,98.0,8.619277108433735e-06,0
1589932856.297827,5,10.0.0.83578310.0.0.1750511,10.0.0.8,35783,10.0.0.17,5051,1,0,0,12,861000000,20,100,0,12,1176,1.0,1.3937282229965157e-08,98.0,1.3658536585365854e-06,0
1589932856.312773,4,10.0.0.1505010.0.0.17380446,10.0.0.1,5050,10.0.0.17,38044,6,-1,-1,12,842000000,20,100,0,114790,7576712,9565.833333333334,0.00013633016627078386,631392.6666666666,0.008998470308788599,0
